SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	LureFace	RunNo	genRanNo	AllTrialNo	Foil1	Foil2	key	RT	facechoice
15	13	obj12.jpg	13	24	face27.jpg	face28.jpg	1	5	1	face11.jpg	face19.jpg	NaN	NaN	NaN
15	1	obj09.jpg	2	120	face20.jpg	face17.jpg	1	28	2	face05.jpg	face25.jpg	3	3297.37492930144	2
15	1	obj09.jpg	1	96	face17.jpg	face20.jpg	1	33	3	face18.jpg	face14.jpg	2	3035.44988203794	2
15	6	obj10.jpg	5	192	face24.jpg	face08.jpg	1	55	4	face01.jpg	face09.jpg	NaN	NaN	NaN
15	12	obj01.jpg	12	360	face21.jpg	face07.jpg	1	81	5	face04.jpg	face27.jpg	NaN	NaN	NaN
15	9	obj06.jpg	9	288	face03.jpg	face13.jpg	1	85	6	face25.jpg	face17.jpg	3	2925.46702828258	1
15	4	obj13.jpg	3	144	face06.jpg	face10.jpg	1	92	7	face15.jpg	face12.jpg	4	4278.92825379968	2
15	2	obj08.jpg	1	96	face18.jpg	face15.jpg	1	101	8	face10.jpg	face08.jpg	2	5689.54003416002	1
15	5	obj11.jpg	6	216	face05.jpg	face14.jpg	1	106	9	face19.jpg	face11.jpg	2	3041.3927892223	1
15	14	obj02.jpg	13	24	face16.jpg	face19.jpg	1	108	10	face06.jpg	face02.jpg	4	3255.90963196009	2
15	12	obj01.jpg	11	336	face07.jpg	face21.jpg	1	120	11	face17.jpg	face26.jpg	1	4100.35253502429	1
15	10	obj07.jpg	10	312	face09.jpg	face02.jpg	1	131	12	face08.jpg	face13.jpg	1	3605.81216774881	1
15	8	obj05.jpg	8	264	face22.jpg	face25.jpg	1	151	13	face23.jpg	face07.jpg	2	4667.91986022145	1
15	5	obj11.jpg	5	192	face14.jpg	face05.jpg	1	188	14	face13.jpg	face06.jpg	4	5637.73453235626	2
15	7	obj14.jpg	7	240	face26.jpg	face04.jpg	1	213	15	face03.jpg	face28.jpg	2	3848.39365724474	2
15	2	obj08.jpg	2	120	face15.jpg	face18.jpg	1	219	16	face26.jpg	face21.jpg	NaN	NaN	NaN
15	11	obj04.jpg	11	336	face01.jpg	face23.jpg	1	230	17	face07.jpg	face20.jpg	3	4413.28770946711	4
15	10	obj07.jpg	9	288	face02.jpg	face09.jpg	1	233	18	face21.jpg	face23.jpg	3	3762.34203763306	2
15	11	obj04.jpg	12	360	face23.jpg	face01.jpg	1	246	19	face02.jpg	face05.jpg	1	3778.4865302965	2
15	7	obj14.jpg	8	264	face04.jpg	face26.jpg	1	262	20	face12.jpg	face03.jpg	NaN	NaN	NaN
15	8	obj05.jpg	7	240	face25.jpg	face22.jpg	1	293	21	face20.jpg	face16.jpg	3	4554.67787850648	3
15	14	obj02.jpg	14	48	face19.jpg	face16.jpg	1	297	22	face28.jpg	face22.jpg	3	5585.47996357083	1
15	13	obj12.jpg	14	48	face28.jpg	face27.jpg	1	329	23	face16.jpg	face24.jpg	1	4791.02549888194	1
15	4	obj13.jpg	4	168	face10.jpg	face06.jpg	1	337	24	face14.jpg	face18.jpg	4	4340.15473816544	2
15	9	obj06.jpg	10	312	face13.jpg	face03.jpg	1	346	25	face09.jpg	face15.jpg	3	3436.03308685124	2
15	3	obj03.jpg	4	168	face12.jpg	face11.jpg	1	362	26	face27.jpg	face01.jpg	3	6777.53150556237	2
15	6	obj10.jpg	6	216	face08.jpg	face24.jpg	1	381	27	face22.jpg	face04.jpg	2	3419.99204922467	1
15	3	obj03.jpg	3	144	face11.jpg	face12.jpg	1	390	28	face24.jpg	face10.jpg	4	2857.85210039467	2
15	12	obj01.jpg	11	336	face07.jpg	face21.jpg	2	11	29	face02.jpg	face22.jpg	4	6902.29075588286	3
15	12	obj01.jpg	12	360	face21.jpg	face07.jpg	2	17	30	face27.jpg	face04.jpg	2	5268.1868430227	4
15	9	obj06.jpg	9	288	face03.jpg	face13.jpg	2	39	31	face11.jpg	face27.jpg	1	2310.81456597894	1
15	14	obj02.jpg	14	48	face19.jpg	face16.jpg	2	47	32	face08.jpg	face21.jpg	3	4281.16270527244	2
15	10	obj07.jpg	9	288	face02.jpg	face09.jpg	2	69	33	face16.jpg	face15.jpg	2	1996.22931517661	2
15	3	obj03.jpg	4	168	face12.jpg	face11.jpg	2	100	34	face15.jpg	face14.jpg	1	4572.41413649172	1
15	2	obj08.jpg	1	96	face18.jpg	face15.jpg	2	114	35	face23.jpg	face13.jpg	1	4986.13078147173	2
15	11	obj04.jpg	12	360	face23.jpg	face01.jpg	2	119	36	face22.jpg	face17.jpg	1	3143.89610197395	2
15	1	obj09.jpg	2	120	face20.jpg	face17.jpg	2	129	37	face28.jpg	face09.jpg	4	5577.20018178225	1
15	1	obj09.jpg	1	96	face17.jpg	face20.jpg	2	155	38	face05.jpg	face02.jpg	4	4758.55295080692	3
15	6	obj10.jpg	6	216	face08.jpg	face24.jpg	2	159	39	face20.jpg	face11.jpg	2	2029.47789244354	1
15	8	obj05.jpg	8	264	face22.jpg	face25.jpg	2	160	40	face13.jpg	face23.jpg	1	2236.30100302398	1
15	7	obj14.jpg	8	264	face04.jpg	face26.jpg	2	163	41	face17.jpg	face28.jpg	2	5889.57762159407	2
15	13	obj12.jpg	14	48	face28.jpg	face27.jpg	2	168	42	face21.jpg	face05.jpg	2	2098.68592955172	1
15	8	obj05.jpg	7	240	face25.jpg	face22.jpg	2	182	43	face14.jpg	face19.jpg	2	2253.65817174315	2
15	2	obj08.jpg	2	120	face15.jpg	face18.jpg	2	184	44	face07.jpg	face16.jpg	2	2226.84692125767	1
15	10	obj07.jpg	10	312	face09.jpg	face02.jpg	2	187	45	face04.jpg	face06.jpg	3	3242.09199100733	1
